formalist	f ɔ ɹ m l̩ ɪ s t
pentateuch	p ɛ n t ə t j uː k
upward	ʌ p w ɜː ɹ d
richness	ɹ ɪ t͡ʃ n ə s
squoze	s k w o ʊ z
dissemination	d ɪ s ɛ m ɪ n e ɪ ʃ ə n
prosiopetic	p ɹ ɑ s i o ʊ p ɛ t ɪ k
opal	o ʊ p ə l
loll	l ɑ l
throat	θ ɹ o ʊ t
dreaded	d ɹ ɛ d ə d
garden	ɡ ɑ ɹ d ə n
carnivorously	k ɑː ɹ n ɪ v ə ɹ ə s l i
lakh	l æ k
condescending	k ɑ n d ə s ɛ n d ɪ ŋ
catamaran	k æ t ə m ə ɹ æ n
booger	b ʊ ɡ ɚ
patrols	p ə t ɹ o ʊ l z
halfness	h æ f n ə s
breitschwanz	b ɹ a ɪ t͡ʃ v ɑː n t s
vility	v a ɪ l ɪ t i
amerind	æ m ə ɹ ɪ n d
bunyip	b ʌ n j ɪ p
flooding	f l ʌ d ɪ ŋ
ecumenopoleis	ɛ k j u m ɛ n ɒ p ɒ l ɛ ɪ z
cicatrise	s ɪ k ə t ɹ a ɪ z
ypsiliform	ɪ p s ɪ l ɪ f ɔː ɹ m
qataban	k ɑ t ə b ə n
whistle	w ɪ s l̩
matronymic	m æ t ɹ ə n ɪ m ɪ k
katharometer	k æ θ ə ɹ ɒ m i t ə ɹ
contraband	k ɑ n t ɹ ə b æ n d
temazepam	t ə m æ z ə p æ m
pubes	p j uː b i z
octane	ɒ k t e ɪ n
whimsy	w ɪ m z i
biscotto	b ɪ s k ɑ t o ʊ
roomth	ɹ uː m θ
sages	s e ɪ d͡ʒ ɪ z
hugely	h j uː d͡ʒ l i
haunt	h æ n t
soteriology	s ə ʊ t ɪ ə ɹ ɪ ɒ l ə d͡ʒ i
jink	d͡ʒ ɪ ŋ k
fran	f ɹ æ n
disgust	d ɪ s k ʌ s t
horrible	h ɒ ɹ ɪ b ə l
permeable	p ɜː ɹ m i ə b ə l
sexy	s ɛ k s i
omnivorous	ɑ m n ɪ v ɝ ə s
ragù	ɹ æ ɡ u
leman	l iː m ə n
daimyo	d a ɪ m j o ʊ
baconic	b ə k ə ʊ n ɪ k
claps	k l æ p s
argillaceous	ɑː d͡ʒ ɪ l e ɪ ʃ ə s
inman	ɪ n m ə n
mull	m ʌ l
trudeau	t ɹ uː d o ʊ
fob	f ɒ b
yep	j ɛ p
neolithic	n i o ʊ l ɪ θ ɪ k
metaphysics	m ɛ t ə f ɪ z ɪ k s
teller	t ɛ l ə ɹ
fink	f ɪ ŋ k
dickies	d ɪ k i z
despotat	d ɛ s p ə t æ t
ratio	ɹ e ɪ ʃ i o ʊ
sunbathe	s ʌ n b e ɪ ð
psora	s ɔː ɹ ə
flaneur	f l ɑ n ʊ ɚ
gerontic	d͡ʒ ɛ ɹ ɑː n t ɪ k
nunation	n ʌ n e ɪ ʃ n̩
prince	p ɹ ɪ n s
euro	j ɝ o ʊ
centred	s ɛ n t ə ɹ d
equalize	i k w ə l a ɪ z
gazelle	ɡ ə z ɛ l
thaxted	θ æ k s t ɪ d
nucleus	n uː k l i ə s
dilf	d ɪ l f
phub	f ʌ b
baidu	b a ɪ d uː
sclerotal	s k l ə ɹ ə ʊ t ə l
bookstave	b ʊ k s t ɪ v
overstudious	o ʊ v ɚ s t j uː d i ə s
youthenize	j uː θ ə n a ɪ z
pressed	p ɹ ɛ s t
redebug	ɹ iː d iː b ʌ ɡ
uric	j ʊ ɹ ɪ k
dace	d e ɪ s
superseminate	s uː p ə ɹ s ɛ m ɪ n e ɪ t
custard	k ʌ s t ɚ d
feiseanna	f ɛ ʃ ə n ə
teletsunami	t ɛ l ə t s u n ɑː m i
cognoscence	k ɒ ɡ n ə s ə n s
pushpin	p ʊ ʃ p ɪ n
chore	t͡ʃ ɔ ɹ
achieved	ə t͡ʃ iː v d
forbid	f ɚ b ɪ d
rerefief	ɹ ɪ ə ɹ f iː f
maguire	m ə ɡ w a ɪ ɹ
ebbed	ɛ b d
cuts	k ʌ t s
withhold	w ɪ ð h o ʊ l d
perfusionist	p ə ɹ f j uː ʒ ə n ɪ s t
goon	ɡ uː n
wench	w ɛ n t͡ʃ
chickie	t͡ʃ ɪ k i
massey	m æ s i
civitas	k i w ɪ t ɑ s
newport	n u p ɔ ɹ t
zygomatic	z a ɪ ɡ ə m æ t ɪ k
shleps	ʃ l ɛ p s
belongs	b ɪ l ɔ ŋ z
macaulay	m ə k ɔː l i
terrenceville	t ɛ ɹ ə n s v ɪ l
euth	j u θ
workforce	w ɝ k f o ɹ s
tyranny	t ɪ ɹ ə n i
celtomania	k ɛ l t o ʊ m e ɪ n i ə
woggle	w ɒ ɡ ə l
application	æ p l ɪ k e ɪ ʃ ə n
glitches	ɡ l ɪ t͡ʃ ɪ z
whally	w ɔː l ɪ
putid	p j uː t ɪ d
ephedra	ɛ f ɪ d ɹ ə
tones	t o ʊ n z
luminescence	l uː m ə n ɛ s ə n s
relapse	ɹ iː l æ p s
slovenian	s l ə v iː n i ə n
eldritch	ɛ l d ɹ ɪ t͡ʃ
oreo	ɔ ɹ i o ʊ
berg	b ɝ ɡ
preprepare	p ɹ i p ɹ ɪ p ɛ ɹ
piphilologist	p a ɪ f ɪ l ɑ l ə d͡ʒ ɪ s t
tornedalen	t ɔː ɹ n ə d ɑː l ə n
wuss	w ʊ s
cacoethics	k a k ə ʊ ɛ θ ɪ k s
overweather	ə ʊ v ə ɹ w ɛ ð ə ɹ
breathy	b ɹ ɛ θ i
phocian	f ə ʊ s i ə n
towering	t a ʊ ə ɹ ɪ ŋ
buchi	b ʊ t͡ʃ i
cantillation	k æ n t ɪ l e ɪ ʃ ə n
bathylimnetic	b æ θ i l ɪ m n ɛ t ɪ k
crowings	k ɹ o ʊ ɪ ŋ z
kerberos	k ɜ ɹ b ə ɹ ə s
lusatia	l u s e ɪ ʃ ə
nagual	n ə ɡ w ɑː l
imprudence	ɪ m p ɹ uː d n̩ s
evaporite	ɪ v æ p ə ɹ a ɪ t
clippers	k l ɪ p ɚ z
bentwood	b ɛ n t w ʊ d
beprose	b ɪ p ɹ ə ʊ z
gosewehr	ɡ o ʊ z w ɛ ə ɹ
acanthocephalid	ə k æ n t θ ə s ɛ f ə l ɪ d
gooch	ɡ uː t͡ʃ
bate	b e ɪ t
cerebel	s ɛ ɹ ə b ə l
web	w ɛ b
valuable	v æ l j u ə b l̩
gerrit	ɡ ɛ ɹ ɪ t
thole	θ o ʊ l
roach	ɹ o ʊ t͡ʃ
danger	d e ɪ n d͡ʒ ɚ
clues	k l uː z
ethionamide	ɛ θ a ɪ ɑ n ə m a ɪ d
frontales	f ɹ ʌ n t e ɪ l i z
copperfield	k ɑ p ɚ f iː l d
somewhile	s ʌ m w a ɪ l
superbeing	s u p ɚ b i ŋ
halal	h ə l ɑː l
lyric	l ɪ ɹ ɪ k
roué	ɹ uː e ɪ
sirius	s ɪ ɹ i ə s
sapient	s e ɪ p i ə n t
weakling	w iː k l ɪ ŋ ɡ
gamaliel	ɡ æ m ə l iː ə l
roadstead	ɹ o ʊ d s t ɛ d
cheaping	t͡ʃ iː p ɪ ŋ
hieratic	h a ɪ ə ɹ æ t ɪ k
floyd	f l ɔ ɪ d
desnuda	d ɛ s n u d ɑ
launch	l ɔ n t͡ʃ
meaburn	m iː b ɜː r n
cymbalist	s ɪ m b ə l ɪ s t
finical	f ɪ n ɪ k ə l
provident	p ɹ ɒ v ɪ d ə n t
khedive	k ə d iː v
prototype	p ɹ o ʊ t ə t a ɪ p
cuh	k ʌ
leigh	l iː
schatz	ʃ æ t s
supercollider	s u p ɚ k ə l a ɪ d ɚ
governed	ɡ ə v ɚ n d
spicate	s p a ɪ k e ɪ t
herbary	h ɜː ɹ b ə ɹ i
cosmopolite	k ɑ z m ɑ p ə l a ɪ t
acephalan	e ɪ s ɛ f ə l ə n
luckily	l ʌ k ə l i
plosive	p l o ʊ s ɪ v
preparative	p ɹ ə p æ ɹ ə t ɪ v
venue	v ɛ n j uː
wealy	w iː l i
unwittingly	ʌ n w ɪ t ɪ ŋ l i
connote	k ə n o ʊ t
ciss	s ɪ s
apostate	ə p ɔ s t e ɪ t
cockaigne	k ɒ k e ɪ n
acuity	ə k j uː ɪ t i
stealing	s t iː l ɪ ŋ
equation	ɪ k w e ɪ ʃ ə n
tracks	t ɹ æ k s
adoxographer	e ɪ d ɑ k s ɑ ɡ ɹ ə f ɚ
casey	k e ɪ s i
centrosymmetricity	s ɛ n t ɹ ə ʊ s ɪ m ə t ɹ ɪ s ɪ t i
blackfoot	b l æ k f ʊ t
operand	ɑ p ə ɹ æ n d
nomenclature	n o ʊ m ə n k l e ɪ t͡ʃ ɚ
haboku	h ɑ b o ʊ k u
nielle	n j ɛ l
brotastic	b ɹ ə ʊ t æ s t ɪ k
collectible	k ə l ɛ k t ɪ b ə l
hydraulics	h a ɪ d ɹ ɔː l ɪ k s
paprika	p æ p ɹ iː k ə
conjurer	k ʌ n d͡ʒ ə ɹ ə ɹ
crosswind	k ɹ ɑː s w ɪ n d
kelleher	k ɛ l ə h ɚ
canvass	k æ n v ə s
pyroxene	p a ɪ ɹ ɑ k s i n
missend	m ɪ s s ɛ n d
haskell	h æ s k ə l
abkar	ɑ b k ɑ ɹ
bacup	b e ɪ k ʌ p
knoll	n o ʊ l
pahari	p ə h ɑː ɹ i
poon	p uː n
abouts	ə b a ʊ t s
immerse	ɪ m ɝ s
stygian	s t ɪ d͡ʒ i ə n
pacifism	p æ s ɪ f ɪ z ə m
hey	h e ɪ
diloxanide	d a ɪ l ɑ k s ə n a ɪ d
dunam	d ʊ n ə m
single	s ɪ ŋ ɡ ə l
manor	m æ n ə ɹ
petrarch	p i t ɹ ɑ ɹ k
seattle	s i æ t l̩
edifying	ɛ d ɪ f a ɪ ɪ ŋ
illation	ə l e ɪ ʃ ə n
which've	w ɪ t͡ʃ ə v
geoglyph	d͡ʒ iː ə ɡ l ɪ f
pallium	p æ l i ə m
profusely	p ɹ ə f j u s l i
canakin	k æ n ə k ɪ n
associations	ə s o ʊ s i e ɪ ʃ ə n z
bending	b ɛ n d ɪ ŋ
hornotine	h ɔː ɹ n ə t a ɪ n
cenesthopathy	s iː n ə s θ ɒ p ə θ i
accordionist	ə k ɔ ɹ d i ə n ə s t
exteriorized	ɛ k s t ɪ ɹ i ə ɹ a ɪ z d
hertz	h ɝ t s
childbed	t͡ʃ a ɪ l d b ɛ d
lop	l o ʊ p
gymnastics	d͡ʒ ɪ m n æ s t ɪ k s
science	s a ɪ ə n s
entente	ɑ n t ɑ n t
multifold	m ʌ l t ə f o ʊ l d
rating	ɹ e ɪ t ɪ ŋ
demagogue	d ɛ m ə ɡ ɑ ɡ
wan	w æ n
gsoc	d͡ʒ iː s ɑ k
paracosm	p æ ɹ ə k ɒ z ə m
overnumerousness	o ʊ v ɚ n u m ə ɹ ə s n ə s
dearly	d ɪ ɹ l i
supplying	s ə p l a ɪ ɪ ŋ
disney	d ɪ z n i
palaces	p æ l ɪ s ɪ z
budgerigar	b ʌ d͡ʒ ə ɹ i ɡ ɑ ɹ
anniversary	æ n ə v ɝ s ə ɹ i
kittitas	k ɪ d ɪ t æ s
keriorrhea	k ɛ ɹ ɪ ə ɹ iː ə
gangnam	ɡ ɑ ŋ n ɑ m
recite	ɹ ɪ s a ɪ t
affluence	æ f l u ə n s
theater	θ i ə t ɚ
kilos	k i l o ʊ z
misoneism	m a ɪ s ə n iː ɪ z ə m
llandudno	l æ n d ɪ d n o ʊ
demonstrate	d ɛ m ə n s t ɹ e ɪ t
machinist	m ə ʃ iː n ɪ s t
towkay	t a ʊ k e ɪ
nicaragua	n ɪ k ə ɹ ɑ ɡ w ə
mincer	m ɪ n s ɚ
foolscap	f uː l s k æ p
empire	ɛ m p a ɪ ɚ
spirochetolytic	s p a ɪ r o ʊ k i t ə l ɪ t ɪ k
oats	o ʊ t s
brainy	b ɹ e ɪ n i
script	s k ɹ ɪ p t
problem	p ɹ ɑ b l ə m
curate	k j ʊ ɹ e ɪ t
cockle	k ɒ k l̩
minxishly	m ɪ ŋ k s ɪ ʃ l i
teak	t iː k
botryoid	b ɑ t ɹ i ɔ ɪ d
gülenist	ɡ u l ə n ɪ s t
wouldn't	w ʊ d n̩ t
trews	t ɹ uː z
flimsy	f l ɪ m z i
invent	ɪ n v ɛ n t
banes	b e ɪ n z
argent	ɑ ɹ d͡ʒ ə n t
engross	ɛ n ɡ ɹ o ʊ s
pastis	p æ s t iː s
bears	b ɛ ɹ z
impatiently	ɪ m p e ɪ ʃ ə n t l i
nulled	n ʌ l d
antarctic	æ n t ɑ ɹ k t ɪ k
jarp	d͡ʒ ɑ ɹ p
irenic	a ɪ ɹ i n ɪ k
umich	j u m ɪ ʃ
macaroni	m æ k ə ɹ o ʊ n i
trifles	t ɹ a ɪ̯ f l̩ z
hadleigh	h æ d l i
mascle	m æ s k ə l
metabolite	m ɪ t æ b ə l a ɪ t
retrospective	ɹ ɛ t ɹ ə ʊ s p ɛ k t ɪ v
sanguinolent	s æ ŋ ɡ w ɪ n ə l ə n t
shanxi	ʃ ɑ n ʃ i
squeenix	s k w iː n ɪ k s
inconsistent	ɪ n k ə n s ɪ s t ə n t
tunnel	t ʌ n ə l
meadery	m i d ə ɹ i
reak	ɹ iː k
nirvana	n ɚ v æ n ə
cloning	k l o ʊ n ɪ ŋ
diamond	d a ɪ ə m ə n d
mesophyll	m iː s ə ʊ f ɪ l
changchun	t͡ʃ æ ŋ t͡ʃ ʊ n
animus	æ n ɪ m ə s
mésalliance	m e ɪ z ə l a ɪ ə n s
polaris	p ɔ ʊ l ɑ ɹ ɪ s
scorpio	s k ɔː ɹ p ɪ o ʊ
grouching	ɡ ɹ a ʊ t͡ʃ ɪ ŋ
redaction	ɹ ə d æ k ʃ ə n
wholly	h o ʊ l i
polytheistic	p ɒ l ɪ θ iː ɪ s t ɪ k
flintwork	f l ɪ n t w ɜː ɹ k
deistically	d e ɪ ɪ s t ɪ k l i
nipple	n ɪ p ə l
terrier	t ɛ ɹ i ə ɹ
pudor	p j uː d ɔː
belarusian	b ɛ l ə ɹ uː s i ə n
danwei	d ɑː n w e ɪ
solar	s o ʊ l ɚ
hold	h o ʊ l d
vocally	v o ʊ k ə l i
pistole	p ɪ s t o ʊ l
yogh	j o ʊ ɡ
paycheck	p e ɪ t͡ʃ ɛ k
subterfuge	s ʌ b t ə ɹ f j uː d͡ʒ
upfront	ʌ p f ɹ ʌ n t
quartet	k w ɔː ɹ t ɛ t
cowbit	k a ʊ b ɪ t
seesaw	s i s ɔ
emanate	ɛ m ə n e ɪ t
hydrolysate	h a ɪ d ɹ ɒ l ɪ s ə t
confronted	k ə n f ɹ ʌ n t ɪ d
sheffield	ʃ ɛ f iː l d
kelvin	k ɛ l v ə n
forgot	f ɚ ɡ ɑ t
airport	ɛ ɹ p ɔ ɹ t
perform	p ɚ f ɔ ɹ m
stradivarius	s t ɹ æ d ə v ɛ ɹ i ə s
fucus	f j uː k ə s
mags	m æ ɡ z
infiltrate	ɪ n f ə l t ɹ e ɪ t
quartan	k w ɔ ɹ t ə n
statistic	s t ə t ɪ s t ɪ k
adolph	e ɪ d ɑ l f
almah	æ l m ə
madeline	m æ d ə l ɪ n
leicester	l ɛ s t ɚ
entertained	ɛ n t ɚ t e ɪ n d
jet	d͡ʒ ɛ t
nullibiety	n ʌ l ɪ b a ɪ ɪ t i
askeses	ə s k i s i z
populace	p ɑ p j ə l ə s
redowa	ɹ ɛ d ə v ə
abiturient	ɑ b ɪ t u ɹ i ɛ n t
ablush	ə b l ʌ ʃ
tiggerish	t ɪ ɡ ə ɹ ɪ ʃ
flexure	f l ɛ k s j ʊ ə ɹ
husks	h ʌ s k s
whacks	w æ k s
dinkum	d ɪ ŋ k ə m
literature	l ɪ t ɚ t͡ʃ ɚ
binds	b a ɪ n d z
compatriot	k ə m p e ɪ t ɹ i ə t
shawty	ʃ ɔː t i
dinnet	d ɪ n ə t
peeving	p iː v ɪ ŋ
branch	b ɹ æ n t͡ʃ
skills	s k ɪ l z
sizable	s a ɪ z ə b ə l
banzai	b æ n z a ɪ
spiced	s p a ɪ s t
swamp	s w ɑ m p
casually	k æ ʒ u ə l i
bangalore	b æ ŋ ɡ ə l o ɹ
cardinal	k ɑ ɹ d n ə l
benzopyrazine	b ɛ n z ə ʊ p a ɪ ɹ ə z iː n
hogmanay	h ɑ ɡ m ə n e ɪ
arraigning	ə ɹ e ɪ n ɪ ŋ
impresario	ɪ m p r ɪ s ɑː r ɪ ə ʊ
commotion	k ə m o ʊ ʃ ə n
forefinger	f ɔ ɹ f ɪ ŋ ɡ ɚ
confess	k ə n f ɛ s
precise	p ɹ ɪ s a ɪ s
recalcitrate	ɹ ɪ k æ l s ɪ t ɹ e ɪ t
slapdash	s l æ p d æ ʃ
adorbs	ə d ɔ ɹ b z
marmoset	m ɑ ɹ m ə s ə t
heathenesse	h iː ð ə n ə s
shipworm	ʃ ɪ p w ɜː ɹ m
nanase	n a n a s e
chickies	t͡ʃ ɪ k i z
teleophyte	t ɛ l iː ə ʊ f a ɪ t
spender	s p ɛ n d ɚ
sneeze	s n iː z
reanimate	ɹ i æ n ə m e ɪ t
deliberately	d ə l ɪ b ə ɹ ə t l i
emerod	ɛ m ə ɹ ə d
willpower	w ɪ l p a ʊ ɚ
bulky	b ʌ l k i
jaw	d͡ʒ ɑ
irritated	ɪ ɹ ɪ t e ɪ t ɪ d
gingerism	d͡ʒ ɪ n d͡ʒ ɚ ɪ z m̩
pederast	p i d ə ɹ æ s t
paperback	p e ɪ p ɚ b æ k
thieves	θ iː v z
pseudopatient	s u d o ʊ p e ɪ ʃ ə n t
haking	h e ɪ k ɪ ŋ
ghana	ɡ æ n ə
octavation	ɒ k t e ɪ v e ɪ ʃ ə n
resource	ɹ i s ɔ ɹ s
titles	t a ɪ t l̩ z
bumptious	b ʌ m p ʃ ə s
abacate	æ b ə k ɑ t i
artificial	ɑː ɹ t ə f ɪ ʃ ə l
fluorate	f l o ɹ e ɪ t
accelerometer	æ k s ɛ l ə ɹ ɑ m ə t ɚ
adulate	æ d͡ʒ ə l e ɪ t
drover	d ɹ o ʊ v ə ɹ
spoke	s p ə ʊ k
taxes	t æ k s iː z
zouave	z u ɑ v
information	ɪ n f ɚ m e ɪ ʃ ə n
fluvoxamine	f l uː v ɑ k s ə m iː n
trillion	t ɹ ɪ l j ə n
temeritous	t ɪ m ɛ ɹ ə t ə s
abaptiston	æ b æ p t ɪ s t ɑ n
dysprosium	d ɪ s p ɹ o ʊ z i ə m
brits	b ɹ ɪ t s
liberate	l ɪ b ə ɹ e ɪ t
baubon	b ɔː b ə n
welwood	w ɛ l w ʊ d
phenoxypropazine	f ə n ɒ s k i p ɹ ə ʊ p ə z iː n
ily	ɪ l i
andromache	æ n d ɹ ɒ m ə k i
kenora	k ə n ɔː r ə
soup	s u p
norepinephrine	n ɔː ɹ ɛ p ɪ n ɛ f ɹ ɪ n
casting	k æ s t ɪ ŋ
awry	ə ɹ a ɪ
computerette	k ə m p j u t ɚ ɹ ɛ t
unenabled	ʌ n ə n e ɪ b ə l d
kirkheaton	k ə r k h iː t ə n
indinavir	ɪ n d ɪ n ə v ɪ ɹ
blends	b l ɛ n d z
trenches	t ɹ ɛ n t͡ʃ ɪ z
slight	s l a ɪ t
culantro	k uː l æ n t ɹ o ʊ
flux	f l ʌ k s
kittlish	k ɪ t ə l ɪ ʃ
chance	t͡ʃ æ n s
hyoidal	h a ɪ ɔ ɪ d ə l
aleglitazar	æ l ə ɡ l ɪ t ə z ɑ ɹ
downloading	d a ʊ n l o ʊ d ɪ ŋ
connascence	k ə n æ s ə n s
supraclavicular	s u p ɹ ə k l æ v ɪ k j ə l ɚ
colport	k ɒ l p ɔː ɹ t
emma	ɛ m ə
penglai	p ɛ ŋ l a ɪ
saule	s ɔː l
numinous	n j u m ə n ə s
yakky	j æ k i
navaratna	n ɑ v ɑ ɹ ɑ t n ɑ
scuppernong	s k ʌ p ə ɹ n ɑ ŋ
implements	ɪ m p l ə m ə n t s
dejecta	d i d͡ʒ ɛ k t ə
internally	ɪ n t ɝ n ə l i
beckett	b ɛ k ɪ t
humming	h ʌ m ɪ ŋ
spetchel	s p e t͡ʃ l
atrichic	e ɪ t ɹ ɪ k ɪ k
thorough	θ ɜ ɹ o ʊ
suppawn	s ə p ɔː n
hivemind	h a ɪ v m a ɪ n d
mampy	m æ m p i
kitbag	k ɪ t b æ ɡ
diver	d a ɪ̯ v ə ɹ
vierkleur	f ɪ ɹ k l ɜ ɹ
apoxyomenos	ə p ɑ k s i ɑ m ə n ɑ s
plaice	p l e ɪ s
menhaden	m ɛ n h e ɪ d ə n
maftir	m ɑː f t iː ɹ
maraca	m ə ɹ æ k ə
apraxia	ə p ɹ æ k s ɪ ə
gamed	ɡ e ɪ m d
theanthropist	θ iː æ n θ ɹ ə p ɪ s t
casanova	k æ s ə n o ʊ v ə
batdom	b æ t d ə m
planetary	p l æ n ə t ɛ r i
choc	t͡ʃ ɒ k
tigger	t ɪ ɡ ɚ
hydrocele	h a ɪ d ɹ ə s iː l
stylohyoid	s t a ɪ l o ʊ h a ɪ ɔ ɪ d
oneironaut	o ʊ n a ɪ ɹ o ʊ n ɔ t
fantasy	f æ n t ə s i
specialist	s p ɛ ʃ ə l ɪ s t
nerf	n ɝ f
flowrate	f l o ʊ ɹ e ɪ t
undeserving	ʌ n d ɪ z ɝ v ɪ ŋ
optofluidics	ɑ p t o ʊ f l u ɪ d ɪ k s
fishhook	f ɪ ʃ h ʊ k
floss	f l ɔ s
oleose	ə ʊ l i ə ʊ z
han	h e ɪ n
azygous	e ɪ z a ɪ ɡ ə s
diagenesis	d a ɪ ə d͡ʒ ɛ n ə s ɪ s
polyzoan	p ɒ l i z ə ʊ ə n
irrawaddy	ɪ ɹ ə w ɑ d i
release	ɹ iː l iː s
maracanaço	m æ ɹ ə k ə n ɑː s ə ʊ
effected	ɪ f ɛ k t ɪ d
hubby	h ʌ b i
yaldabaoth	j ɑː l d ə b e ɪ ɒ θ
egoboo	iː ɡ ə ʊ b uː
cohesive	k o ʊ h iː s ɪ v
whichsoever	w ɪ t͡ʃ s o ʊ ɛ v ɚ
molar	m o ʊ l ɚ
cheating	t͡ʃ iː t ɪ ŋ
antiphon	æ n t ɪ f ɑ n
cissy	s ɪ s i
dorp	d ɔː ɹ p
rusyn	r uː s ɪ n
manifestation	m æ n ɪ f ə s t e ɪ ʃ ə n
amain	ə m e ɪ n
tetrylammonium	t ɛ t ɹ ə l ə m o ʊ n i ə m
echard	ɛ k ɑː ɹ d
auxometer	ɔː k s ɒ m ɪ t ə
oneiromancy	o ʊ n a ɪ ɹ o ʊ m æ n t s i
seedtime	s iː d t a ɪ m
waywode	w e ɪ w ə ʊ d
unchaste	ʌ n t͡ʃ e ɪ s t
fire	f a ɪ ə ɹ
natasha	n ə t æ ʃ ə
varronian	v æ ɹ o ʊ n i ə n
loppet	l o ʊ p ɛ t
garboil	ɡ ɑː ɹ b ɔ ɪ l
virgula	v ə ɹ ɡ j ʊ l ə
cogniscient	k ɒ ɡ n ɪ ʃ ə n t
bearable	b ɛ ə ɹ ə b ə ɫ
fazzolet	f æ z ə l ɛ t
clacks	k l æ k s
elam	iː l ə m
clicking	k l ɪ k ɪ ŋ
boiler	b ɔ ɪ l ɚ
anyways	ɛ n i w e ɪ z
zichyújfalu	z i t͡ʃ i uː j f ɒ l u
tushker	t ʌ ʃ k ə ɹ
yiff	j ɪ f
greatness	ɡ ɹ e ɪ t n ə s
kontor	k ɑ n t ɔ ɹ
achillean	æ k ɪ l iː ə n
acrylate	æ k ɹ ɪ l e ɪ t
shopworn	ʃ ɒ p w ɔː ɹ n
osage	o ʊ s e ɪ d͡ʒ
advantageous	æ d v ə n t e ɪ d͡ʒ ə s
panga	p a ŋ ɡ ə
alps	æ l p s
thrilled	θ ɹ ɪ l d
abandoning	ə b æ n d ə n ɪ ŋ
